,author,reviewBody,reviewRating,ratingMaxvalue,reviewTags,dateCreated,images,reviewUrl,reviewSource,originalText,name,reviewCount,aggregateRating,address,place_id,input,businessUrl
83,Zachary Goss,"I attended and worked at Griffith College Dublin in the Alumni Office during the spring of 2019. My time there was nothing short of fantastic, as it was my first semester abroad. In a country and environment that was unfamiliar to me, I was welcomed by students, professors, and co-workers alike. Overall, the facilities were great, the professors were always willing to help whenever needed, and the faculty at Griffith College were absolutely amazing. I am glad that I was able to truly experience Dublin through my study abroad experience and I am so grateful for all of the memories made while here.",5.0,5.0,,3 years ago,,https://www.google.com/maps/contrib/115374405946224658043/reviews?hl=en-US&sa=X&ved=2ahUKEwjx8ZKr4uP7AhXAGFkFHUr1AkgQvfQBegUIARCMAg,www.google.com,,Griffith College,179,4.0,"S Circular Rd, Saint Catherine's, Dublin 8, Ireland",ChIJxxW5MxgMZ0gRLgb1Fq6sg08,"https://www.google.com/search?q=griffith+college&rlz=1C1CHBF_enIN962IN962&oq=Griffith+College&aqs=chrome.0.0i355i433i512j46i433i512j0i512j46i175i199i512j0i512l6.884j0j9&sourceid=chrome&ie=UTF-8#lrd=0x48670c1833b915c7:0x4f83acae16f5062e,1,,,",https://www.google.com/maps/place/?q=place_id:ChIJxxW5MxgMZ0gRLgb1Fq6sg08
84,Hunter Williams,"Griffith has granted me opportunities that I will cherish for the rest of my life. The courses I took were very interesting and the professors made the learning environment very engaging. As a study abroad student from the US, I was very uncertain at how I would be welcomed at a foreign college. From day one, I have been treated very well. The administrators and professors are always very kind and willing to help. I highly recommend Griffith College to anyone.",5.0,5.0,,4 years ago,,https://www.google.com/maps/contrib/103466329931797836428/reviews?hl=en-US&sa=X&ved=2ahUKEwiWxNCr4uP7AhUaF2IAHQ_jCegQvfQBegQIARAu,www.google.com,,Griffith College,179,4.0,"S Circular Rd, Saint Catherine's, Dublin 8, Ireland",ChIJxxW5MxgMZ0gRLgb1Fq6sg08,"https://www.google.com/search?q=griffith+college&rlz=1C1CHBF_enIN962IN962&oq=Griffith+College&aqs=chrome.0.0i355i433i512j46i433i512j0i512j46i175i199i512j0i512l6.884j0j9&sourceid=chrome&ie=UTF-8#lrd=0x48670c1833b915c7:0x4f83acae16f5062e,1,,,",https://www.google.com/maps/place/?q=place_id:ChIJxxW5MxgMZ0gRLgb1Fq6sg08
85,Yannik Sturm,"I spent my semester abroad at Griffith College. The administration of the college is a bit sluggish. However, all the staff are friendly and helpful. The old building of the campus has charm, the containers took some getting used to.",4.0,5.0,,5 months ago,,https://www.google.com/maps/contrib/107111906157971660526/reviews?hl=en-US&sa=X&ved=2ahUKEwjx8ZKr4uP7AhXAGFkFHUr1AkgQvfQBegUIARCCAQ,www.google.com,,Griffith College,179,4.0,"S Circular Rd, Saint Catherine's, Dublin 8, Ireland",ChIJxxW5MxgMZ0gRLgb1Fq6sg08,"https://www.google.com/search?q=griffith+college&rlz=1C1CHBF_enIN962IN962&oq=Griffith+College&aqs=chrome.0.0i355i433i512j46i433i512j0i512j46i175i199i512j0i512l6.884j0j9&sourceid=chrome&ie=UTF-8#lrd=0x48670c1833b915c7:0x4f83acae16f5062e,1,,,",https://www.google.com/maps/place/?q=place_id:ChIJxxW5MxgMZ0gRLgb1Fq6sg08
86,Alisha Houlihan,"I am a 3rd year student in Griffith College Dublin studying Journalism and Visual Media and I absolutely love it. I moved here three years ago from Mayo to study and I adore the place, everyone is so lovely and with the help of the student union and their events I was able to make many friends for life. As for my course, I wouldn’t want to be anywhere else. You study video, photography, broadcasting and much more. I really enjoy doing assignments. :)",5.0,5.0,,4 years ago,,https://www.google.com/maps/contrib/103452077450369954128/reviews?hl=en-US&sa=X&ved=2ahUKEwiWxNCr4uP7AhUaF2IAHQ_jCegQvfQBegUIARCGAQ,www.google.com,,Griffith College,179,4.0,"S Circular Rd, Saint Catherine's, Dublin 8, Ireland",ChIJxxW5MxgMZ0gRLgb1Fq6sg08,"https://www.google.com/search?q=griffith+college&rlz=1C1CHBF_enIN962IN962&oq=Griffith+College&aqs=chrome.0.0i355i433i512j46i433i512j0i512j46i175i199i512j0i512l6.884j0j9&sourceid=chrome&ie=UTF-8#lrd=0x48670c1833b915c7:0x4f83acae16f5062e,1,,,",https://www.google.com/maps/place/?q=place_id:ChIJxxW5MxgMZ0gRLgb1Fq6sg08
87,Rachel McSweeney,"I just completed the Certificate in Desktop Publishing at Griffith and I absolutely loved it. I was so scared to go back into education to upskill but the lecturer was so encouraging and helpful and the admissions team were so good at taking me through the application process. I loved it so much I have signed up to do the diploma. For anyone scared of going back to study, don’t be! It is the best decision I have made for my career!",5.0,5.0,,3 years ago,,https://www.google.com/maps/contrib/112941611109120199224/reviews?hl=en-US&sa=X&ved=2ahUKEwiWxNCr4uP7AhUaF2IAHQ_jCegQvfQBegQIARBw,www.google.com,,Griffith College,179,4.0,"S Circular Rd, Saint Catherine's, Dublin 8, Ireland",ChIJxxW5MxgMZ0gRLgb1Fq6sg08,"https://www.google.com/search?q=griffith+college&rlz=1C1CHBF_enIN962IN962&oq=Griffith+College&aqs=chrome.0.0i355i433i512j46i433i512j0i512j46i175i199i512j0i512l6.884j0j9&sourceid=chrome&ie=UTF-8#lrd=0x48670c1833b915c7:0x4f83acae16f5062e,1,,,",https://www.google.com/maps/place/?q=place_id:ChIJxxW5MxgMZ0gRLgb1Fq6sg08
88,Faisal Naseer,It is one of the most popular college which caters large number of international students in Ireland.,4.0,5.0,,a year ago,https://lh5.googleusercontent.com/p/AF1QipN_FGAujpYbO_WOQC8cI6zK3wx_igDXq2-4O11Y | https://lh5.googleusercontent.com/p/AF1QipMx4dWsnAXclHxQg4CIspCF7-uMGTqBDnCEotAc | https://lh5.googleusercontent.com/p/AF1QipNuoZLqhC2N9LNs2-cZS3fXriUKV4hbETRpUQ_F | https://lh5.googleusercontent.com/p/AF1QipM1VayK9YW5rxwXZ7bAM16jl2gcDfvqiUy2HhgY | https://lh5.googleusercontent.com/p/AF1QipNuiwJ6cBCbhcBPMudilFtx5OkLGgx9USN1gzti,https://www.google.com/maps/contrib/101631826466992440971/reviews?hl=en-US&sa=X&ved=2ahUKEwjx8ZKr4uP7AhXAGFkFHUr1AkgQvfQBegUIARDaAQ,www.google.com,,Griffith College,179,4.0,"S Circular Rd, Saint Catherine's, Dublin 8, Ireland",ChIJxxW5MxgMZ0gRLgb1Fq6sg08,"https://www.google.com/search?q=griffith+college&rlz=1C1CHBF_enIN962IN962&oq=Griffith+College&aqs=chrome.0.0i355i433i512j46i433i512j0i512j46i175i199i512j0i512l6.884j0j9&sourceid=chrome&ie=UTF-8#lrd=0x48670c1833b915c7:0x4f83acae16f5062e,1,,,",https://www.google.com/maps/place/?q=place_id:ChIJxxW5MxgMZ0gRLgb1Fq6sg08
89,LIV Fresh,"BEWARE!! THEY WILL RIP U OFF. My ward is admitted to one of the courses with them. They do not have a proper faculty in house, they are using external coaches as well as external invigilators. Kids have upcoming deadline for dissertation to be submitted ...a few days from now and still they have not approved the dessertation topics and the questions and their simply bothering the kids by advising them either to pull out by just taking a diploma instead of a degree or to drop 6 months take a deferment and re appear after 6 month ....think wise before admitting your kids here for any of the courses it is better to send to another college or university then sending them to this Educational Institute. Its waste of money and time.",1.0,5.0,,4 months ago,,https://www.google.com/maps/contrib/105899291642451405795/reviews?hl=en-US&sa=X&ved=2ahUKEwjx8ZKr4uP7AhXAGFkFHUr1AkgQvfQBegQIARBs,www.google.com,,Griffith College,179,4.0,"S Circular Rd, Saint Catherine's, Dublin 8, Ireland",ChIJxxW5MxgMZ0gRLgb1Fq6sg08,"https://www.google.com/search?q=griffith+college&rlz=1C1CHBF_enIN962IN962&oq=Griffith+College&aqs=chrome.0.0i355i433i512j46i433i512j0i512j46i175i199i512j0i512l6.884j0j9&sourceid=chrome&ie=UTF-8#lrd=0x48670c1833b915c7:0x4f83acae16f5062e,1,,,",https://www.google.com/maps/place/?q=place_id:ChIJxxW5MxgMZ0gRLgb1Fq6sg08
90,Doose Ibi,I’m doing a masters degree here in International Business and it’s been quite the journey. The lecturers are great and the environment is generally friendly.,4.0,5.0,,9 months ago,,https://www.google.com/maps/contrib/107514593123519636506/reviews?hl=en-US&sa=X&ved=2ahUKEwiWxNCr4uP7AhUaF2IAHQ_jCegQvfQBegUIARDIAQ,www.google.com,,Griffith College,179,4.0,"S Circular Rd, Saint Catherine's, Dublin 8, Ireland",ChIJxxW5MxgMZ0gRLgb1Fq6sg08,"https://www.google.com/search?q=griffith+college&rlz=1C1CHBF_enIN962IN962&oq=Griffith+College&aqs=chrome.0.0i355i433i512j46i433i512j0i512j46i175i199i512j0i512l6.884j0j9&sourceid=chrome&ie=UTF-8#lrd=0x48670c1833b915c7:0x4f83acae16f5062e,1,,,",https://www.google.com/maps/place/?q=place_id:ChIJxxW5MxgMZ0gRLgb1Fq6sg08
91,Laura Vera,"I had applied for a course in 2021, and the college has requested all the relevant documentation which I've provided , the person in charge of my application confirmed that my application was sent for review, but never got back to me regarding this. Completely disrespectful, my experience with Griffit college was awful! My time was not valued. I will not recommend this college to my friends or take up any course here.",1.0,5.0,,a year ago,,https://www.google.com/maps/contrib/117067901993780590462/reviews?hl=en-US&sa=X&ved=2ahUKEwjx8ZKr4uP7AhXAGFkFHUr1AkgQvfQBegUIARD2AQ,www.google.com,,Griffith College,179,4.0,"S Circular Rd, Saint Catherine's, Dublin 8, Ireland",ChIJxxW5MxgMZ0gRLgb1Fq6sg08,"https://www.google.com/search?q=griffith+college&rlz=1C1CHBF_enIN962IN962&oq=Griffith+College&aqs=chrome.0.0i355i433i512j46i433i512j0i512j46i175i199i512j0i512l6.884j0j9&sourceid=chrome&ie=UTF-8#lrd=0x48670c1833b915c7:0x4f83acae16f5062e,1,,,",https://www.google.com/maps/place/?q=place_id:ChIJxxW5MxgMZ0gRLgb1Fq6sg08
92,hidir kas,"I went there for renewal english course.international office said to me if you want just study English course without pathway,you should talk with Jamie Boland.I went beside him but he wasn't there his colleague said if you wait 15-20 minutes you can meet and I waited but he didn't come and his colleague said you should ring or send e mail. I rang he didn't answer and sent e mail.I went beside him again because he didn't reply e mail ,that time I found him his room.I told about my situation and I said I would like get information renewal course.he said I will get back a few days later and I leave there.But he didn't again.Anymore I don't have hope with him so I contacted with school website.One day later I received e mail from eveleen obrien.She sent details and I requested her joing trial lesson she accepted and she said Jamie organised your trial lesson.i said Okey and waited 2 weeks I didn't receive anything.. Eventually I went school twice times and I set a lot e mail in one month.Language department is not interest with students",1.0,5.0,,a month ago,,https://www.google.com/maps/contrib/110303163610343236720/reviews?hl=en-US&sa=X&ved=2ahUKEwjx8ZKr4uP7AhXAGFkFHUr1AkgQvfQBegUIARCuAQ,www.google.com,,Griffith College,179,4.0,"S Circular Rd, Saint Catherine's, Dublin 8, Ireland",ChIJxxW5MxgMZ0gRLgb1Fq6sg08,"https://www.google.com/search?q=griffith+college&rlz=1C1CHBF_enIN962IN962&oq=Griffith+College&aqs=chrome.0.0i355i433i512j46i433i512j0i512j46i175i199i512j0i512l6.884j0j9&sourceid=chrome&ie=UTF-8#lrd=0x48670c1833b915c7:0x4f83acae16f5062e,1,,,",https://www.google.com/maps/place/?q=place_id:ChIJxxW5MxgMZ0gRLgb1Fq6sg08
93,Rajkumar Chhantyal,Excellent education!! Lectures are very good and I have seen lectures always try to give feedback to the students related to the problems. They want all student need be study that’s one of the priority. They always ready to help when talk about problems or share any situation your having. I study Ba(horns.) in Business studies almost 3/6 yrs completed time flies quickly . And they have good scheduled plus they give information anything happen in the college by email plus lots of information always in the moodle which is always helpful in any situation. Thank you for teaching and growing in my life by experience college life.!!!,5.0,5.0,,3 years ago,,https://www.google.com/maps/contrib/103852739432308912613/reviews?hl=en-US&sa=X&ved=2ahUKEwiWxNCr4uP7AhUaF2IAHQ_jCegQvfQBegUIARCyAQ,www.google.com,,Griffith College,179,4.0,"S Circular Rd, Saint Catherine's, Dublin 8, Ireland",ChIJxxW5MxgMZ0gRLgb1Fq6sg08,"https://www.google.com/search?q=griffith+college&rlz=1C1CHBF_enIN962IN962&oq=Griffith+College&aqs=chrome.0.0i355i433i512j46i433i512j0i512j46i175i199i512j0i512l6.884j0j9&sourceid=chrome&ie=UTF-8#lrd=0x48670c1833b915c7:0x4f83acae16f5062e,1,,,",https://www.google.com/maps/place/?q=place_id:ChIJxxW5MxgMZ0gRLgb1Fq6sg08
94,Aaron Mills,"I am currently in my second year in Griffith studying Accounting and Finance. The lecturers and staff are amazing and will do everything they can do to help and support their students. I have met many wonderful people in Griffith and through the students union events I’m sure I will meet many more. I couldn’t praise Griffith anymore, in every which way they are class above everyone else. I would highly recommend Griffith College Dublin to anyone who is looking to go to college.",5.0,5.0,,4 years ago,,https://www.google.com/maps/contrib/107682635888515542862/reviews?hl=en-US&sa=X&ved=2ahUKEwiWxNCr4uP7AhUaF2IAHQ_jCegQvfQBegUIARCcAQ,www.google.com,,Griffith College,179,4.0,"S Circular Rd, Saint Catherine's, Dublin 8, Ireland",ChIJxxW5MxgMZ0gRLgb1Fq6sg08,"https://www.google.com/search?q=griffith+college&rlz=1C1CHBF_enIN962IN962&oq=Griffith+College&aqs=chrome.0.0i355i433i512j46i433i512j0i512j46i175i199i512j0i512l6.884j0j9&sourceid=chrome&ie=UTF-8#lrd=0x48670c1833b915c7:0x4f83acae16f5062e,1,,,",https://www.google.com/maps/place/?q=place_id:ChIJxxW5MxgMZ0gRLgb1Fq6sg08
95,brian irons,I studied computer science here. I enjoyed my time there. Some of the lecturers were great and some we're not. My only bad experience I had there was they didn't really help you find internship during the third year. The issue is that college doesn't reach out to software companies to build relationships so these companies are willing to take on students for internships. It's up to you to find one. There was a class that was supposed to help us to find jobs but it was useless as the lecturer didn't care. Some of the lecturers are great once you get to know them and attend their classes they would gladly go out of their way to help you.,3.0,5.0,,3 months ago,,https://www.google.com/maps/contrib/104143165370553085393/reviews?hl=en-US&sa=X&ved=2ahUKEwjx8ZKr4uP7AhXAGFkFHUr1AkgQvfQBegQIARBW,www.google.com,,Griffith College,179,4.0,"S Circular Rd, Saint Catherine's, Dublin 8, Ireland",ChIJxxW5MxgMZ0gRLgb1Fq6sg08,"https://www.google.com/search?q=griffith+college&rlz=1C1CHBF_enIN962IN962&oq=Griffith+College&aqs=chrome.0.0i355i433i512j46i433i512j0i512j46i175i199i512j0i512l6.884j0j9&sourceid=chrome&ie=UTF-8#lrd=0x48670c1833b915c7:0x4f83acae16f5062e,1,,,",https://www.google.com/maps/place/?q=place_id:ChIJxxW5MxgMZ0gRLgb1Fq6sg08
96,Mustafa Khan,It's one of the best colleges in world I really want to study in this college but i don't know how to get start!,5.0,5.0,,3 months ago,,https://www.google.com/maps/contrib/110679325178974475709/reviews?hl=en-US&sa=X&ved=2ahUKEwjx8ZKr4uP7AhXAGFkFHUr1AkgQvfQBegUIARDEAQ,www.google.com,,Griffith College,179,4.0,"S Circular Rd, Saint Catherine's, Dublin 8, Ireland",ChIJxxW5MxgMZ0gRLgb1Fq6sg08,"https://www.google.com/search?q=griffith+college&rlz=1C1CHBF_enIN962IN962&oq=Griffith+College&aqs=chrome.0.0i355i433i512j46i433i512j0i512j46i175i199i512j0i512l6.884j0j9&sourceid=chrome&ie=UTF-8#lrd=0x48670c1833b915c7:0x4f83acae16f5062e,1,,,",https://www.google.com/maps/place/?q=place_id:ChIJxxW5MxgMZ0gRLgb1Fq6sg08
97,Conor Nolan,"Course studied: BA Business Blended study Currently in my second year of the three year degree Working full-time, I had completely written off any chance that I would study at third level. The month before I applied to Griffith I had watched my friends graduate from their respective studies and I really felt like I’d missed out. When I read about blended learning on the Griffith website, I ended up feeling like I'd stumbled across this amazing secret. Before applying, I was worried that working full-time would make it impossible to study without becoming a hermit. The truth is, you can actually keep a great balance if you make a plan early and stick to it. The blended learning approach involves weekly video lectures and webinars with monthly workshops delivered on Saturdays. The other students in my course are great, everyone works together to help one another, in particular around exam time. You're surrounded by other students in your exact position and the support network of students and lecturers help you stay on top of things. It can be challenging at times when work and college, unbeknownst to one another, get busier simultaneously. If, like me you plan on studying while working full-time, I would definitely recommend you have the conversation with work early and keep them in the loop. Once you can communicate with your employer what's going on with college, it can be much easier to harmonize work and study. Blended learning at Griffith has enabled me to study at third level and progress in my career before I've even graduated. It’s a great feeling when you can apply what you've studied in college, at work. Balancing work and college brings a structure to my life and helps keep me focused. I’m halfway through my degree now and I'm really proud of how far I've come. My biggest regret was that I didn’t start blended study sooner.",5.0,5.0,,3 years ago,,https://www.google.com/maps/contrib/116644202622208860213/reviews?hl=en-US&sa=X&ved=2ahUKEwiWxNCr4uP7AhUaF2IAHQ_jCegQvfQBegQIARBE,www.google.com,,Griffith College,179,4.0,"S Circular Rd, Saint Catherine's, Dublin 8, Ireland",ChIJxxW5MxgMZ0gRLgb1Fq6sg08,"https://www.google.com/search?q=griffith+college&rlz=1C1CHBF_enIN962IN962&oq=Griffith+College&aqs=chrome.0.0i355i433i512j46i433i512j0i512j46i175i199i512j0i512l6.884j0j9&sourceid=chrome&ie=UTF-8#lrd=0x48670c1833b915c7:0x4f83acae16f5062e,1,,,",https://www.google.com/maps/place/?q=place_id:ChIJxxW5MxgMZ0gRLgb1Fq6sg08
98,Yshika,"Hands down! This might be a small college in comparison to others giant universities in Dublin but their services, academic courses and faculty is the best. It's more worthy than the fees you pay especially for the course I pursued that is Master's in Pharmaceutical Business and Technology.",5.0,5.0,,2 years ago,,https://www.google.com/maps/contrib/115925619598886172539/reviews?hl=en-US&sa=X&ved=2ahUKEwiWxNCr4uP7AhUaF2IAHQ_jCegQvfQBegQIARBa,www.google.com,,Griffith College,179,4.0,"S Circular Rd, Saint Catherine's, Dublin 8, Ireland",ChIJxxW5MxgMZ0gRLgb1Fq6sg08,"https://www.google.com/search?q=griffith+college&rlz=1C1CHBF_enIN962IN962&oq=Griffith+College&aqs=chrome.0.0i355i433i512j46i433i512j0i512j46i175i199i512j0i512l6.884j0j9&sourceid=chrome&ie=UTF-8#lrd=0x48670c1833b915c7:0x4f83acae16f5062e,1,,,",https://www.google.com/maps/place/?q=place_id:ChIJxxW5MxgMZ0gRLgb1Fq6sg08
99,Ned Panara,"Griffith College is an amazing school. The campus is extremely pretty, the staff is great, and the customer service is beyond comparison. A great location off of South Circular Road, close to many local cafes, restaurants, and pubs. This is the perfect place to explore your options, as you can participate Undergraduate, Postgraduate, or Short courses to fulfill whatever goals you may desire. Being on campus, I can confirm that I've thoroughly enjoyed my time here at Griffith and can't wait to see what the future holds.",5.0,5.0,,3 years ago,,https://www.google.com/maps/contrib/100490093554918470263/reviews?hl=en-US&sa=X&ved=2ahUKEwiWxNCr4uP7AhUaF2IAHQ_jCegQvfQBegQIARAC,www.google.com,,Griffith College,179,4.0,"S Circular Rd, Saint Catherine's, Dublin 8, Ireland",ChIJxxW5MxgMZ0gRLgb1Fq6sg08,"https://www.google.com/search?q=griffith+college&rlz=1C1CHBF_enIN962IN962&oq=Griffith+College&aqs=chrome.0.0i355i433i512j46i433i512j0i512j46i175i199i512j0i512l6.884j0j9&sourceid=chrome&ie=UTF-8#lrd=0x48670c1833b915c7:0x4f83acae16f5062e,1,,,",https://www.google.com/maps/place/?q=place_id:ChIJxxW5MxgMZ0gRLgb1Fq6sg08
