,Logical_quotient_rating,i_get_stressed_out_easily,coding_skills_rating,public_speaking_points,i_am_always_prepared,i_follow_a_schedule,i_am_quick_to_understand_things,i_am_full_of_ideas,i_start_conversations,do_you_like_sports,entrepreneurial_mindset,tendency_to_worry,self_learning_capability,Extra_courses_did,Taken_inputs_from_seniors_or_elders,reading_and_writing_skills,memory_capability_score,worked_in_teams_ever,Introvert,Suggested_Job_Role,B_hard worker,B_smart worker
265,7,1,4,1,9,8,3,8,5,1,0,0,1,1,0,0,0,0,1,Software Engineer,0,1
266,2,2,6,2,2,0,6,3,3,1,1,1,1,1,1,1,2,0,1,Software Engineer,1,0
267,4,2,8,1,7,3,4,2,2,0,0,1,0,0,0,2,1,0,0,Software Engineer,1,0
268,3,9,7,1,1,7,9,2,7,1,1,1,1,0,0,0,1,1,0,Software Engineer,1,0
269,8,8,2,5,9,7,8,5,9,0,0,1,0,0,1,1,2,0,1,Software Engineer,0,1
270,9,7,1,5,6,1,2,6,3,1,0,0,0,0,1,2,2,1,0,Software Engineer,1,0
271,1,1,9,9,2,7,0,7,2,0,1,0,0,1,1,0,1,0,1,Software Engineer,1,0
272,9,7,0,4,1,8,2,1,8,1,0,1,1,1,0,2,1,0,1,Software Engineer,0,1
273,7,8,4,2,4,0,2,3,3,0,0,0,0,1,0,1,1,0,1,Software Engineer,0,1
274,0,4,3,5,9,6,6,6,9,1,0,1,0,1,0,0,0,0,0,Software Engineer,1,0
275,2,4,5,6,3,5,1,2,2,1,1,1,1,0,1,1,1,0,0,Software Engineer,1,0
276,0,6,7,8,4,8,8,7,4,1,0,0,1,1,0,1,1,0,0,Software Engineer,1,0
277,8,3,8,7,5,9,0,1,3,1,0,1,0,0,0,1,2,0,1,Software Engineer,1,0
278,5,4,0,7,4,3,8,6,5,0,0,0,1,1,0,0,0,1,0,Software Engineer,0,1
279,5,9,2,0,7,9,0,4,7,0,1,0,1,0,0,0,2,0,0,Software Engineer,1,0
280,1,0,7,3,8,4,0,5,1,0,0,0,0,1,1,1,2,1,1,Software Engineer,0,1
281,2,5,3,1,2,7,6,3,5,0,0,1,1,1,0,2,0,1,1,Software Engineer,1,0
282,7,1,7,2,7,5,9,1,6,1,0,0,1,1,0,1,2,1,0,Software Engineer,1,0
283,9,7,4,4,3,2,1,0,0,1,1,0,1,0,1,0,2,1,0,Software Engineer,0,1
284,9,2,7,6,6,4,5,6,7,1,1,1,0,1,0,1,0,1,0,Software Engineer,1,0
285,1,1,1,6,6,1,5,8,1,0,0,0,1,0,1,2,2,0,0,Software Engineer,0,1
286,3,7,0,6,7,7,5,8,0,0,0,1,0,1,1,2,0,0,1,Software Engineer,0,1
287,1,7,2,3,7,4,7,9,2,1,0,0,1,0,1,0,2,1,0,Software Engineer,1,0
288,5,4,3,2,5,7,2,1,8,0,0,1,0,1,0,2,1,1,0,Software Engineer,1,0
289,6,6,6,8,1,5,9,6,5,0,0,0,1,1,1,2,2,1,0,Software Engineer,0,1
290,8,2,2,9,9,4,5,2,9,0,1,0,0,1,0,1,1,0,1,Software Engineer,1,0
291,1,4,5,6,8,9,3,0,1,0,1,1,1,0,1,1,0,1,0,Software Engineer,0,1
292,2,0,8,3,8,3,4,6,6,0,0,1,1,0,0,0,2,1,1,Software Engineer,1,0
293,8,8,0,6,2,6,4,6,1,0,0,1,1,0,0,1,1,1,0,Software Engineer,0,1
294,5,6,3,7,5,7,2,6,9,1,1,0,1,1,0,0,1,0,0,Software Engineer,0,1
295,8,9,3,9,1,8,7,3,2,1,1,1,1,0,0,1,1,1,1,Software Engineer,0,1
296,0,3,4,4,0,3,5,7,1,1,0,0,0,1,0,2,2,1,1,Software Engineer,1,0
297,5,6,4,5,0,3,9,9,1,1,0,1,0,1,0,2,2,1,0,Software Engineer,0,1
298,0,8,9,9,9,5,5,6,1,1,1,1,0,1,1,0,2,1,1,Software Engineer,0,1
299,5,6,7,6,6,2,6,1,8,0,0,1,0,0,0,0,0,1,1,Software Engineer,1,0
300,1,4,7,0,1,2,3,3,8,0,0,0,0,1,1,1,2,1,0,Software Engineer,1,0
301,3,7,9,2,9,7,4,1,1,0,0,1,0,0,1,1,1,1,1,Software Engineer,1,0
302,7,4,9,8,8,5,7,9,9,1,1,1,0,1,0,2,1,0,1,Software Engineer,1,0
303,1,6,0,8,8,3,4,0,5,0,1,0,1,1,0,0,0,0,0,Software Engineer,0,1
304,8,3,7,1,9,8,4,9,4,1,0,0,1,1,0,0,2,0,1,Software Engineer,0,1
305,8,7,5,8,6,3,1,6,2,0,0,1,0,1,1,1,1,0,0,Software Engineer,1,0
306,9,4,0,2,1,1,6,1,9,0,1,0,0,1,0,1,1,1,1,Software Engineer,0,1
307,2,9,6,3,6,6,9,2,4,1,0,0,1,1,1,1,2,0,1,Software Engineer,0,1
308,0,1,4,6,9,3,5,1,6,0,1,1,1,0,0,1,1,1,1,Software Engineer,1,0
309,8,1,2,6,9,7,4,7,7,0,0,1,0,1,0,0,1,1,0,Software Engineer,1,0
310,1,1,6,3,8,2,6,4,3,0,0,1,1,1,0,0,0,1,1,Software Engineer,0,1
311,3,7,8,1,0,9,0,1,7,0,1,0,0,1,0,2,1,0,0,Software Engineer,0,1
312,3,6,1,5,4,1,0,4,5,1,0,1,1,1,0,2,2,1,1,Software Engineer,1,0
313,1,1,0,7,4,0,6,2,1,0,1,0,0,1,0,0,2,0,0,Software Engineer,1,0
314,5,6,1,9,3,0,0,2,7,1,1,1,1,0,0,2,0,1,1,Software Engineer,1,0
315,1,6,6,0,6,6,1,9,5,0,0,0,0,1,1,0,1,0,0,Software Engineer,0,1
316,6,9,1,6,8,7,3,0,6,1,0,1,1,1,0,2,2,1,0,Software Engineer,1,0
317,4,3,4,0,1,4,4,8,6,1,1,1,0,1,0,1,0,1,0,Software Engineer,1,0
318,1,2,4,6,1,6,2,4,1,1,0,1,0,1,0,2,2,0,1,Software Engineer,0,1
319,0,5,8,2,3,8,6,6,5,1,0,0,0,1,0,1,2,0,1,Software Engineer,0,1
320,4,5,2,0,4,5,2,8,6,0,1,0,1,0,1,0,1,0,0,Software Engineer,0,1
321,2,2,5,9,4,2,3,4,3,1,1,1,0,0,1,1,0,0,1,Software Engineer,0,1
322,9,1,0,3,6,4,1,5,3,1,0,1,0,1,0,2,2,0,0,Software Engineer,1,0
323,1,3,1,0,3,3,6,9,9,1,0,1,0,1,1,2,1,1,0,Software Engineer,1,0
324,7,3,0,3,7,3,7,4,0,1,0,1,1,0,0,0,0,1,1,Software Engineer,1,0
325,1,7,0,7,7,1,1,7,3,0,1,0,1,1,0,1,0,0,0,Software Engineer,0,1
326,1,9,5,9,3,0,9,6,8,0,1,0,0,0,1,2,2,1,1,Software Engineer,1,0
327,3,3,0,5,7,9,3,7,4,0,1,0,1,1,0,0,1,0,1,Software Engineer,1,0
328,7,6,3,4,5,1,2,3,6,1,1,0,0,1,0,2,1,0,0,Software Engineer,1,0
329,9,3,3,5,6,2,0,8,3,1,0,0,0,0,0,2,2,0,1,Software Engineer,1,0
330,0,8,0,4,0,6,6,9,0,0,1,0,0,0,1,2,2,0,1,Software Engineer,1,0
331,7,0,1,0,5,3,6,2,0,1,1,1,0,1,0,1,1,0,1,Software Engineer,0,1
332,7,3,8,6,3,5,7,1,7,0,1,0,1,1,0,0,1,0,0,Software Engineer,0,1
333,6,0,4,7,7,3,1,4,2,0,1,1,1,1,0,0,1,0,1,Software Engineer,1,0
334,2,9,6,2,5,3,6,7,0,0,1,0,0,1,0,1,2,1,0,Software Engineer,1,0
335,2,4,6,8,7,2,5,8,7,0,1,1,1,0,1,2,1,1,0,Software Engineer,1,0
336,9,6,8,9,2,3,9,3,6,1,0,1,0,0,0,2,1,0,0,Software Engineer,1,0
337,2,9,2,4,0,9,9,4,2,1,1,1,1,0,0,2,1,0,0,Software Engineer,1,0
338,9,3,0,7,1,6,1,2,1,0,0,0,0,0,0,0,0,1,1,Software Engineer,1,0
339,2,2,9,5,0,5,8,2,1,1,1,1,1,0,0,2,0,1,1,Software Engineer,0,1
340,8,9,0,9,8,4,4,9,9,1,0,1,1,1,1,1,0,0,1,Software Engineer,0,1
341,7,6,4,0,2,6,8,8,2,1,0,1,0,0,1,2,2,0,0,Software Engineer,1,0
342,6,2,9,3,3,6,1,5,0,1,1,0,0,0,0,0,0,0,0,Software Engineer,0,1
343,3,5,9,1,0,2,0,5,8,1,0,0,0,1,1,0,1,1,0,Software Engineer,1,0
344,1,1,3,9,7,6,5,1,1,1,0,1,1,0,1,0,1,0,0,Software Engineer,1,0
345,7,5,5,6,3,7,1,4,8,0,0,0,0,1,1,2,2,1,0,Software Engineer,1,0
346,3,3,2,0,5,4,2,5,8,0,1,1,1,0,0,1,0,0,1,Software Engineer,0,1
347,8,8,1,4,0,9,7,4,9,0,1,1,0,0,0,0,0,1,0,Software Engineer,0,1
348,6,3,0,5,3,4,5,7,0,1,1,0,0,1,1,1,0,1,0,Software Engineer,0,1
349,3,3,4,4,3,7,3,2,9,1,1,1,1,1,1,1,1,1,1,Software Engineer,0,1
350,0,6,7,9,1,3,9,6,5,1,0,1,0,1,0,2,2,1,0,Software Engineer,1,0
351,3,1,5,1,4,8,2,1,1,0,1,0,1,1,0,0,2,1,0,Software Engineer,1,0
352,6,1,6,2,9,4,9,8,4,1,1,1,1,1,1,2,2,0,1,Software Engineer,1,0
353,6,6,2,9,3,4,1,9,8,1,0,0,1,1,1,1,1,0,1,Software Engineer,0,1
354,1,8,8,9,2,9,5,0,1,0,0,0,1,0,0,0,2,0,1,Software Engineer,0,1
355,6,0,7,6,2,4,2,5,5,0,0,1,0,1,0,2,2,1,1,Software Engineer,0,1
356,2,8,7,5,5,7,9,7,1,0,1,0,0,0,1,2,1,1,1,Software Engineer,1,0
357,6,8,1,5,5,3,0,9,5,0,0,1,0,0,0,2,2,1,0,Software Engineer,1,0
358,4,2,5,9,6,4,0,5,9,1,0,0,0,1,0,1,0,1,0,Software Engineer,0,1
359,6,7,5,6,4,6,9,2,8,0,0,1,1,0,0,0,2,0,1,Software Engineer,1,0
360,2,4,7,9,9,6,8,4,6,0,1,0,1,0,0,2,2,1,1,Software Engineer,0,1
361,5,0,4,8,1,1,1,3,8,0,0,1,1,0,0,2,0,1,0,Software Engineer,1,0
362,8,0,2,5,7,7,8,8,6,0,0,0,0,0,0,0,1,0,1,Software Engineer,0,1
363,8,4,6,3,2,7,5,0,1,0,1,1,0,0,0,0,2,1,1,Software Engineer,0,1
364,1,5,4,0,5,4,8,3,5,0,1,0,0,0,0,1,0,1,0,Software Engineer,0,1
365,9,3,5,7,2,5,1,5,3,1,1,1,0,1,0,2,0,1,1,Software Engineer,0,1
366,5,9,4,6,1,1,8,5,8,0,1,0,0,0,1,2,2,1,1,Software Engineer,1,0
367,6,8,4,0,3,9,5,2,8,1,1,1,0,0,0,0,2,1,0,Software Engineer,1,0
368,4,7,7,3,2,7,1,7,2,1,1,0,0,1,0,1,2,1,0,Software Engineer,0,1
369,5,6,1,7,1,2,1,6,1,0,1,1,0,1,0,1,0,0,0,Software Engineer,0,1
370,9,8,3,6,2,9,5,1,6,1,1,0,0,1,1,1,1,1,0,Software Engineer,1,0
371,1,5,0,8,9,2,4,0,8,0,1,1,0,0,1,2,2,0,0,Software Engineer,1,0
372,8,4,3,9,7,5,8,9,7,0,1,0,0,1,1,2,0,1,1,Software Engineer,0,1
373,4,4,5,8,2,3,2,2,1,1,1,0,1,0,0,1,1,1,1,Software Engineer,0,1
374,0,7,0,5,3,1,0,8,5,0,1,0,0,0,0,2,1,0,1,Software Engineer,0,1
375,7,0,3,1,6,9,1,0,7,1,1,0,1,1,1,1,2,0,0,Software Engineer,0,1
376,4,9,8,5,6,5,0,2,4,1,0,1,0,0,1,1,2,1,0,Software Engineer,0,1
377,9,8,7,3,9,4,2,9,3,1,1,1,0,0,1,2,2,0,1,Software Engineer,1,0
378,1,8,6,6,6,8,2,7,8,0,0,0,0,1,1,0,2,0,1,Software Engineer,0,1
379,6,9,4,6,8,2,1,4,3,0,1,0,1,1,1,1,0,1,0,Software Engineer,0,1
380,6,8,8,3,0,9,6,4,4,1,0,0,0,1,1,0,0,0,1,Software Engineer,0,1
381,5,7,4,7,4,8,0,1,2,1,0,1,0,1,1,1,1,0,0,Software Engineer,1,0
382,3,6,8,3,9,3,2,7,6,1,1,0,1,0,0,1,0,0,1,Software Engineer,1,0
383,7,7,3,1,4,0,5,6,6,1,1,0,1,1,1,1,0,1,0,Software Engineer,1,0
384,2,8,7,0,1,1,0,7,7,0,1,1,1,0,1,2,0,0,1,Software Engineer,1,0
385,6,2,3,1,1,8,1,6,1,1,1,0,1,1,0,1,2,1,1,Software Engineer,1,0
386,5,3,9,7,9,6,0,3,2,1,0,1,0,1,0,0,2,0,1,Software Engineer,0,1
387,0,2,5,5,6,9,3,1,3,0,0,0,0,1,1,2,1,1,0,Software Engineer,1,0
388,9,3,6,0,3,5,0,8,6,0,0,1,0,1,1,0,2,0,1,Software Engineer,1,0
389,0,7,4,7,5,1,7,8,2,1,1,0,1,1,0,1,2,0,0,Software Engineer,0,1
390,1,2,8,0,4,8,3,7,7,1,1,1,1,0,0,1,2,1,0,Software Engineer,1,0
391,9,9,5,8,2,6,4,8,2,1,0,0,1,1,0,1,1,1,1,Software Engineer,1,0
392,5,5,9,8,7,0,5,0,2,1,0,0,1,0,0,0,0,0,1,Software Engineer,0,1
393,7,1,6,9,4,9,2,8,0,0,0,1,0,1,1,1,0,0,0,Software Engineer,1,0
394,9,0,5,1,7,1,0,4,4,0,1,1,0,0,0,1,2,0,1,Software Engineer,0,1
395,5,4,9,9,0,0,1,1,9,1,0,0,1,0,1,2,2,1,1,Software Engineer,1,0
396,9,1,4,7,7,0,2,7,4,0,1,0,0,0,1,0,0,0,0,Software Engineer,0,1
397,4,7,1,2,8,5,5,8,6,1,1,1,1,1,0,1,2,0,0,Software Engineer,0,1
398,4,5,8,3,4,3,0,4,5,0,0,0,1,1,1,1,0,0,1,Software Engineer,0,1
399,7,4,2,6,6,1,2,0,1,0,1,0,0,1,0,0,0,1,0,Software Engineer,1,0
400,6,2,3,4,7,3,9,4,4,0,1,0,0,0,0,1,0,0,1,Software Engineer,0,1
401,7,4,9,3,5,6,7,0,9,0,0,1,0,0,0,1,0,1,1,Software Engineer,0,1
402,8,9,6,9,0,8,1,5,7,0,0,1,0,0,0,2,0,0,1,Software Engineer,1,0
403,0,7,3,8,5,2,7,3,8,1,1,0,0,0,1,0,0,0,1,Software Engineer,0,1
404,8,4,9,5,8,6,8,3,1,0,0,1,0,0,1,2,1,1,0,Software Engineer,0,1
405,6,7,5,5,5,2,8,1,0,0,1,0,1,1,1,2,0,0,1,Software Engineer,1,0
406,3,7,9,6,5,7,1,7,1,0,1,0,0,0,1,1,1,1,0,Software Engineer,1,0
407,9,8,0,0,1,8,6,0,2,0,0,0,0,0,1,2,0,1,0,Software Engineer,1,0
408,1,9,3,7,9,6,7,6,9,0,1,0,0,1,0,1,1,0,0,Software Engineer,0,1
409,1,3,4,1,1,2,3,2,9,0,0,0,0,1,1,2,0,1,1,Software Engineer,1,0
410,4,8,0,1,9,3,1,9,3,1,0,0,0,0,0,1,2,0,0,Software Engineer,0,1
411,1,6,2,4,1,6,9,9,3,1,1,0,0,0,0,0,1,1,0,Software Engineer,1,0
412,3,0,3,1,3,2,2,8,8,0,0,1,1,1,0,0,1,0,0,Software Engineer,0,1
413,8,8,8,7,0,2,8,4,9,1,0,0,1,0,0,1,0,0,0,Software Engineer,1,0
414,1,7,3,7,5,0,6,9,5,1,0,0,1,1,1,2,1,1,1,Software Engineer,1,0
415,2,1,5,1,6,6,5,8,7,0,0,0,1,0,1,2,1,1,1,Software Engineer,1,0
416,5,7,8,4,6,2,6,8,8,0,1,0,1,1,1,1,0,1,1,Software Engineer,1,0
417,9,1,4,3,1,4,8,4,8,0,1,1,0,0,1,2,1,0,1,Software Engineer,1,0
418,3,2,7,8,8,0,6,2,5,1,0,0,0,1,1,1,0,0,1,Software Engineer,1,0
419,9,4,3,3,1,7,1,1,4,1,1,0,0,1,0,1,0,1,0,Software Engineer,0,1
420,5,9,8,9,2,0,6,6,3,0,1,1,1,1,0,2,2,0,0,Software Engineer,0,1
421,1,6,1,4,3,3,6,5,3,1,0,1,1,0,0,2,2,1,0,Software Engineer,1,0
422,9,5,1,0,1,5,6,9,8,0,1,0,0,0,0,1,2,1,0,Software Engineer,1,0
423,0,7,2,3,3,5,9,6,2,1,1,0,1,1,1,1,0,0,1,Software Engineer,1,0
424,4,2,9,8,6,9,0,2,6,0,0,0,0,0,1,0,1,0,1,Software Engineer,0,1
425,0,1,1,7,3,4,9,1,5,0,0,1,0,0,0,2,1,1,1,Software Engineer,1,0
426,2,5,6,1,9,9,1,4,4,1,0,0,1,0,1,2,1,1,0,Software Engineer,0,1
427,4,5,2,0,9,6,3,1,0,1,1,0,1,0,0,2,1,0,0,Software Engineer,1,0
428,0,4,5,7,2,8,0,4,0,0,1,1,1,1,0,2,1,0,0,Software Engineer,0,1
429,0,3,3,6,3,5,8,0,3,1,0,1,0,0,0,1,1,0,1,Software Engineer,1,0
430,8,9,5,9,5,2,5,1,6,1,1,1,0,1,1,0,0,0,1,Software Engineer,0,1
431,9,6,2,4,2,9,2,7,4,1,1,1,1,0,1,0,2,0,1,Software Engineer,0,1
432,1,3,7,0,8,4,4,1,5,0,1,0,0,1,0,2,1,1,1,Software Engineer,1,0
433,2,7,9,7,2,0,8,4,7,1,0,1,0,0,1,1,2,1,0,Software Engineer,0,1
434,6,5,8,8,1,9,8,4,5,1,1,0,1,0,0,1,1,0,0,Software Engineer,1,0
435,8,8,9,7,3,7,8,6,6,1,0,0,0,1,1,0,2,1,1,Software Engineer,0,1
436,6,6,1,8,4,5,4,3,0,0,1,1,0,1,1,2,0,1,0,Software Engineer,0,1
437,4,7,8,6,3,8,5,8,5,0,0,1,0,1,0,1,1,0,1,Software Engineer,0,1
438,2,2,1,7,6,4,0,9,7,0,1,0,1,1,1,0,0,1,0,Software Engineer,0,1
439,9,8,1,7,8,0,9,7,9,0,0,1,1,1,1,2,1,0,1,Software Engineer,0,1
440,2,9,3,8,3,6,8,1,2,1,0,0,0,1,0,2,1,0,0,Software Engineer,1,0
441,1,5,7,9,3,1,3,4,3,1,0,1,1,0,0,1,0,1,0,Software Engineer,1,0
442,9,1,3,3,8,8,5,0,7,1,1,1,1,0,0,2,0,0,1,Software Engineer,1,0
443,3,6,4,1,7,8,7,0,5,0,1,0,0,1,1,0,0,0,0,Software Engineer,0,1
444,6,5,7,8,3,8,9,4,5,0,1,0,0,0,0,2,0,1,1,Software Engineer,0,1
445,0,8,8,3,2,6,3,1,5,1,1,0,1,1,0,1,1,1,0,Software Engineer,0,1
446,1,1,2,3,3,9,8,7,6,0,1,1,0,1,1,0,0,0,0,Software Engineer,0,1
447,1,7,5,5,5,3,9,9,2,0,0,1,0,1,1,0,2,1,1,Software Engineer,0,1
448,5,0,6,5,8,9,8,6,6,0,1,0,0,0,0,2,2,0,1,Software Engineer,1,0
449,9,5,1,7,7,0,9,1,3,1,1,0,1,1,1,0,1,0,0,Software Engineer,1,0
450,3,4,1,3,1,3,8,3,3,1,0,0,0,1,0,1,0,1,1,Software Engineer,0,1
451,4,3,7,0,4,6,0,3,5,0,0,0,1,0,0,2,2,0,0,Software Engineer,1,0
452,9,9,5,3,7,9,0,4,6,1,1,0,0,0,1,1,0,0,1,Software Engineer,0,1
453,4,3,0,0,5,3,9,7,2,0,0,0,0,1,0,1,2,1,1,Software Engineer,0,1
454,2,1,7,6,8,5,5,5,5,1,1,1,1,0,0,2,1,0,1,Software Engineer,1,0
455,0,8,2,6,7,2,5,8,3,0,1,0,0,0,1,0,2,1,0,Software Engineer,1,0
456,0,6,2,9,6,5,5,8,7,0,0,0,0,0,1,0,2,0,1,Software Engineer,1,0
457,1,8,0,3,1,8,7,3,8,0,0,1,1,0,0,2,1,1,1,Software Engineer,1,0
458,7,6,5,3,5,5,1,1,1,1,1,0,1,0,0,0,2,1,1,Software Engineer,1,0
459,4,9,6,6,8,1,3,6,1,0,1,1,1,1,1,1,0,1,1,Software Engineer,0,1
460,8,2,4,9,2,2,2,8,3,1,0,1,1,1,0,0,2,0,0,Software Engineer,1,0
461,1,4,5,8,1,9,8,5,3,0,1,0,0,0,1,1,0,0,1,Software Engineer,1,0
462,1,5,8,3,6,7,2,7,5,1,1,0,0,1,1,1,2,1,0,Software Engineer,0,1
463,8,6,9,6,7,2,5,0,1,1,0,1,1,0,0,0,0,0,1,Software Engineer,1,0
464,0,8,7,1,2,5,8,0,1,0,1,0,1,1,0,0,1,1,1,Software Engineer,0,1
465,8,2,5,2,7,4,2,1,6,0,1,1,0,1,1,1,2,1,0,Software Engineer,1,0
466,6,6,5,4,2,6,1,2,3,1,0,0,0,0,1,1,2,0,0,Software Engineer,1,0
467,2,1,0,6,4,5,1,2,3,1,1,0,0,0,0,2,2,1,0,Software Engineer,0,1
468,4,1,1,4,1,1,5,9,1,1,0,1,0,0,1,1,0,1,1,Software Engineer,0,1
469,5,1,6,3,8,9,1,1,8,0,0,1,0,0,0,1,0,1,1,Software Engineer,0,1
470,6,8,2,2,8,7,1,7,9,0,1,1,1,0,0,0,2,0,1,Software Engineer,1,0
471,7,2,1,9,6,1,9,5,9,0,1,0,0,1,1,1,1,0,0,Software Engineer,1,0
472,7,4,9,5,0,9,3,5,0,0,0,1,0,1,0,0,0,1,1,Software Engineer,1,0
473,3,7,2,6,3,1,5,2,9,1,0,1,1,1,1,2,2,0,1,Software Engineer,1,0
474,7,9,9,4,0,0,1,1,0,0,0,1,1,1,0,2,0,1,1,Software Engineer,1,0
475,7,5,8,4,3,7,4,4,6,0,1,0,0,1,0,1,0,1,0,Software Engineer,0,1
476,6,3,2,4,5,6,2,6,4,1,0,1,0,0,1,2,2,0,1,Software Engineer,1,0
477,2,5,1,5,6,0,3,4,1,0,0,0,1,1,0,1,2,0,1,Software Engineer,0,1
478,8,2,5,9,8,2,1,2,1,0,0,1,1,1,0,1,2,0,1,Software Engineer,1,0
479,0,3,2,6,9,8,4,5,8,0,1,0,0,1,1,2,0,1,1,Software Engineer,0,1
480,4,5,1,0,7,0,2,0,5,1,0,0,0,1,1,0,1,1,1,Software Engineer,1,0
481,6,4,8,7,4,6,6,9,4,1,0,0,0,0,1,2,0,0,0,Software Engineer,1,0
482,0,6,7,3,4,9,2,9,1,0,0,1,1,0,1,1,0,1,1,Software Engineer,0,1
483,6,7,2,3,0,8,9,6,7,0,0,1,1,0,0,1,2,1,1,Software Engineer,1,0
484,9,8,0,5,1,5,9,9,4,1,1,1,0,1,0,2,2,1,1,Software Engineer,1,0
485,1,5,6,5,2,0,5,7,2,0,0,0,0,1,0,2,0,0,1,Software Engineer,1,0
486,2,5,5,9,6,2,3,4,5,1,1,0,0,1,1,1,1,1,0,Software Engineer,1,0
487,9,3,8,8,2,7,3,8,3,0,1,1,1,1,0,0,2,0,1,Software Engineer,0,1
488,9,4,2,2,1,7,3,5,6,0,0,0,1,0,0,0,0,0,1,Software Engineer,1,0
489,5,1,6,6,7,9,1,5,1,1,0,0,1,0,0,2,0,0,1,Software Engineer,0,1
490,3,7,5,0,5,7,4,8,7,0,0,1,0,1,1,1,0,0,1,Software Engineer,0,1
491,7,2,2,8,2,3,6,8,6,1,1,0,0,0,1,1,1,0,0,Software Engineer,0,1
492,9,5,9,6,6,4,5,2,7,0,1,1,0,1,0,1,0,1,0,Software Engineer,0,1
493,2,7,4,2,2,9,8,5,2,1,0,1,1,1,0,1,2,0,0,Software Engineer,0,1
494,6,9,2,5,7,4,1,5,2,1,1,1,1,1,0,2,0,0,1,Software Engineer,0,1
495,2,3,3,3,7,1,3,0,6,1,0,1,1,1,0,2,1,0,0,Software Engineer,0,1
496,1,1,9,5,9,7,8,9,5,0,1,1,0,0,1,2,2,1,1,Software Engineer,0,1
497,2,8,2,2,3,3,6,6,6,0,1,1,0,0,0,0,1,1,1,Software Engineer,0,1
498,5,0,7,7,1,3,6,7,5,1,0,0,1,0,0,0,1,1,1,Software Engineer,1,0
499,7,8,2,8,3,0,4,0,4,0,1,0,1,1,1,2,0,0,0,Software Engineer,1,0
500,6,2,7,9,4,2,9,0,0,0,0,0,0,0,0,1,1,0,1,Software Engineer,1,0
501,9,7,9,0,9,2,6,2,1,1,1,0,0,0,1,2,2,1,0,Software Engineer,1,0
502,5,8,4,5,3,8,9,0,0,0,1,0,1,0,0,1,0,1,1,Software Engineer,0,1
503,0,8,5,6,0,1,6,4,7,0,1,1,1,1,1,0,1,1,1,Software Engineer,0,1
504,7,5,0,2,1,0,2,3,4,0,0,0,0,0,1,0,0,0,0,Software Engineer,0,1
505,3,2,6,9,0,2,9,3,8,1,0,1,0,0,1,0,0,0,1,Software Engineer,0,1
506,0,5,5,5,9,8,0,5,5,0,1,0,1,0,1,1,1,1,0,Software Engineer,1,0
507,7,4,2,4,1,5,8,9,5,1,1,1,1,1,0,1,2,1,0,Software Engineer,1,0
508,2,7,9,8,7,0,1,2,9,0,0,1,0,0,0,1,0,1,1,Software Engineer,1,0
509,4,8,1,4,9,2,6,7,3,1,0,1,1,1,0,0,2,0,0,Software Engineer,1,0
510,8,9,7,8,0,2,0,7,1,1,1,0,0,1,0,2,2,0,0,Software Engineer,0,1
511,3,0,6,8,4,0,9,0,8,0,1,0,0,0,0,2,2,0,1,Software Engineer,1,0
512,5,0,9,9,4,1,8,1,7,0,0,0,0,1,0,1,0,1,0,Software Engineer,1,0
513,6,4,4,7,7,3,7,1,4,0,0,0,1,1,1,1,0,0,1,Software Engineer,0,1
514,7,9,7,2,2,6,2,1,2,0,1,1,1,1,0,2,0,1,1,Software Engineer,0,1
515,4,1,9,2,8,1,4,4,4,0,1,1,1,1,0,1,1,0,1,Software Engineer,0,1
516,4,9,8,3,5,3,5,2,9,0,0,1,0,1,1,1,1,0,1,Software Engineer,0,1
517,2,2,2,9,9,4,3,9,5,0,0,1,0,0,1,0,1,0,1,Software Engineer,1,0
518,3,1,5,9,9,0,5,0,1,1,0,1,1,1,0,2,2,1,1,Software Engineer,0,1
519,1,7,8,7,0,3,8,3,2,0,0,0,0,0,1,2,1,1,0,Software Engineer,1,0
520,4,2,4,6,3,7,7,4,7,0,0,1,1,0,0,2,0,0,0,Software Engineer,0,1
521,3,1,4,7,1,4,4,8,9,0,0,0,0,0,0,1,1,0,0,Software Engineer,0,1
522,8,0,7,6,5,8,6,6,5,1,1,0,0,1,0,1,0,1,0,Software Engineer,0,1
523,9,5,6,7,1,1,2,5,8,0,1,0,0,0,0,0,0,0,0,Software Engineer,0,1
524,9,7,6,3,2,7,1,2,9,0,0,1,0,1,1,0,1,0,0,Software Engineer,0,1
525,5,9,0,8,4,2,5,7,4,1,1,0,1,0,0,2,2,0,1,Software Engineer,0,1
526,4,4,2,4,5,6,2,3,6,1,0,0,0,1,1,0,1,0,1,Software Engineer,0,1
527,6,2,7,9,0,7,7,6,6,1,1,0,0,0,0,0,1,1,1,Software Engineer,0,1
528,0,3,6,6,1,6,3,3,9,0,1,1,0,1,0,0,2,0,0,Software Engineer,1,0
529,4,5,9,8,5,0,9,7,8,0,0,1,1,1,1,2,0,0,1,Software Engineer,1,0
530,4,0,2,7,4,1,1,7,1,1,1,0,0,1,0,2,2,0,1,Software Engineer,0,1
531,9,4,4,9,0,3,1,6,2,0,1,1,0,1,1,1,1,1,0,Software Engineer,0,1
532,1,2,8,6,5,0,7,4,2,0,0,1,0,0,0,2,1,1,1,Software Engineer,1,0
533,1,0,5,1,6,7,7,0,6,0,0,1,1,0,0,2,0,1,0,Software Engineer,1,0
534,7,3,0,8,9,2,2,5,1,1,1,0,1,0,0,0,2,1,0,Software Engineer,0,1
